subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,temperature,0.9624262452125549,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,specific_humidity_dex,0.873616099357605,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,cloud_fraction,0.6559427380561829,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,u,0.9059558510780334,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,v,0.9243284463882446,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,asr,0.8266519904136658,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_rmse,olr,0.8082030415534973,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,surface_temperature,1.0192087888717651,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,temperature,4.743343353271484,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,specific_humidity_dex,1.2133747339248657,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,cloud_fraction,1.3565950393676758,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,u,3.0807816982269287,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,v,1.2112518548965454,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,asr,1.0039048194885254,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,shared_planets,coord_deeponet,0,relative_acc,olr,1.118770718574524,results/models/multi-partial/coord_deeponet/metrics_shared_planets.json,results/models/multi-partial/coord_deeponet/predictions_shared_planets.npz,results/models/multi-partial/coord_deeponet/config.json
multi-partial,standard,coord_deeponet,1,rmse,surface_temperature,12.444921493530273,,,
multi-partial,standard,coord_deeponet,1,rmse,temperature,10.280637168884278,,,
multi-partial,standard,coord_deeponet,1,rmse,specific_humidity_dex,0.5139501601457596,,,
multi-partial,standard,coord_deeponet,1,rmse,cloud_fraction,0.08985789269208908,,,
multi-partial,standard,coord_deeponet,1,rmse,u,11.097032618522643,,,
multi-partial,standard,coord_deeponet,1,rmse,v,4.845032715797425,,,
multi-partial,standard,coord_deeponet,1,rmse,asr,30.578927993774414,,,
multi-partial,standard,coord_deeponet,1,rmse,olr,18.743118286132812,,,
multi-partial,standard,coord_deeponet,1,acc,surface_temperature,0.9456009268760681,,,
multi-partial,standard,coord_deeponet,1,acc,temperature,0.5756750702857971,,,
multi-partial,standard,coord_deeponet,1,acc,specific_humidity_dex,0.735668982565403,,,
multi-partial,standard,coord_deeponet,1,acc,cloud_fraction,0.6732166975736618,,,
multi-partial,standard,coord_deeponet,1,acc,u,0.6433746993541718,,,
multi-partial,standard,coord_deeponet,1,acc,v,0.6317958891391754,,,
multi-partial,standard,coord_deeponet,1,acc,asr,0.9954927563667297,,,
multi-partial,standard,coord_deeponet,1,acc,olr,0.874457836151123,,,
multi-partial,standard,coord_deeponet,1,ramse,surface_temperature,12.800753593444824,,,
multi-partial,standard,coord_deeponet,1,ramse,temperature,10.714710330963134,,,
multi-partial,standard,coord_deeponet,1,ramse,specific_humidity_dex,0.5441068917512893,,,
multi-partial,standard,coord_deeponet,1,ramse,cloud_fraction,0.10606945753097534,,,
multi-partial,standard,coord_deeponet,1,ramse,u,13.466569471359254,,,
multi-partial,standard,coord_deeponet,1,ramse,v,5.914146447181702,,,
multi-partial,standard,coord_deeponet,1,ramse,asr,32.87165069580078,,,
multi-partial,standard,coord_deeponet,1,ramse,olr,20.28862190246582,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,surface_temperature,1.059370517730713,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,temperature,0.9551371335983276,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,specific_humidity_dex,0.8333206176757812,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,cloud_fraction,0.6668223142623901,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,u,0.9800337553024292,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,v,0.9177639484405518,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,asr,0.8080312609672546,,,
multi-partial,shared_planets,coord_deeponet,1,relative_rmse,olr,0.7604772448539734,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,surface_temperature,1.0376907587051392,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,temperature,4.208779811859131,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,specific_humidity_dex,1.231921911239624,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,cloud_fraction,1.3989404439926147,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,u,3.4747753143310547,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,v,1.1731311082839966,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,asr,1.0043686628341675,,,
multi-partial,shared_planets,coord_deeponet,1,relative_acc,olr,1.155046820640564,,,
multi-partial,standard,coord_deeponet,2,rmse,surface_temperature,12.049792289733887,,,
multi-partial,standard,coord_deeponet,2,rmse,temperature,9.862558364868164,,,
multi-partial,standard,coord_deeponet,2,rmse,specific_humidity_dex,0.4985464453697205,,,
multi-partial,standard,coord_deeponet,2,rmse,cloud_fraction,0.09113083854317665,,,
multi-partial,standard,coord_deeponet,2,rmse,u,10.61178560256958,,,
multi-partial,standard,coord_deeponet,2,rmse,v,4.800457334518432,,,
multi-partial,standard,coord_deeponet,2,rmse,asr,28.034650802612305,,,
multi-partial,standard,coord_deeponet,2,rmse,olr,18.652267456054688,,,
multi-partial,standard,coord_deeponet,2,acc,surface_temperature,0.9567955136299133,,,
multi-partial,standard,coord_deeponet,2,acc,temperature,0.5814729556441307,,,
multi-partial,standard,coord_deeponet,2,acc,specific_humidity_dex,0.7275863364338875,,,
multi-partial,standard,coord_deeponet,2,acc,cloud_fraction,0.6612744450569152,,,
multi-partial,standard,coord_deeponet,2,acc,u,0.6355032593011856,,,
multi-partial,standard,coord_deeponet,2,acc,v,0.6177273750305176,,,
multi-partial,standard,coord_deeponet,2,acc,asr,0.9952164888381958,,,
multi-partial,standard,coord_deeponet,2,acc,olr,0.8443971276283264,,,
multi-partial,standard,coord_deeponet,2,ramse,surface_temperature,12.41722297668457,,,
multi-partial,standard,coord_deeponet,2,ramse,temperature,10.331689739227295,,,
multi-partial,standard,coord_deeponet,2,ramse,specific_humidity_dex,0.528543695807457,,,
multi-partial,standard,coord_deeponet,2,ramse,cloud_fraction,0.10810609795153141,,,
multi-partial,standard,coord_deeponet,2,ramse,u,12.91885781288147,,,
multi-partial,standard,coord_deeponet,2,ramse,v,5.851082468032837,,,
multi-partial,standard,coord_deeponet,2,ramse,asr,30.33807945251465,,,
multi-partial,standard,coord_deeponet,2,ramse,olr,20.441272735595703,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,surface_temperature,0.9191981554031372,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,temperature,0.8766990900039673,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,specific_humidity_dex,0.8230117559432983,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,cloud_fraction,0.6707961559295654,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,u,0.8905411958694458,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,v,0.8937158584594727,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,asr,0.7219436764717102,,,
multi-partial,shared_planets,coord_deeponet,2,relative_rmse,olr,0.750438928604126,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,surface_temperature,1.039440631866455,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,temperature,4.657988548278809,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,specific_humidity_dex,1.2393715381622314,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,cloud_fraction,1.3847609758377075,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,u,3.3841283321380615,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,v,1.1647340059280396,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,asr,1.0039554834365845,,,
multi-partial,shared_planets,coord_deeponet,2,relative_acc,olr,1.1435490846633911,,,
multi-partial,standard,coord_deeponet,3,rmse,surface_temperature,11.65710735321045,,,
multi-partial,standard,coord_deeponet,3,rmse,temperature,10.164606952667237,,,
multi-partial,standard,coord_deeponet,3,rmse,specific_humidity_dex,0.5236331135034561,,,
multi-partial,standard,coord_deeponet,3,rmse,cloud_fraction,0.08911727331578731,,,
multi-partial,standard,coord_deeponet,3,rmse,u,10.84632441997528,,,
multi-partial,standard,coord_deeponet,3,rmse,v,4.995747303962707,,,
multi-partial,standard,coord_deeponet,3,rmse,asr,30.378442764282227,,,
multi-partial,standard,coord_deeponet,3,rmse,olr,18.765182495117188,,,
multi-partial,standard,coord_deeponet,3,acc,surface_temperature,0.9469835758209229,,,
multi-partial,standard,coord_deeponet,3,acc,temperature,0.5785186618566514,,,
multi-partial,standard,coord_deeponet,3,acc,specific_humidity_dex,0.7331468969583511,,,
multi-partial,standard,coord_deeponet,3,acc,cloud_fraction,0.6702785909175872,,,
multi-partial,standard,coord_deeponet,3,acc,u,0.6447949111461639,,,
multi-partial,standard,coord_deeponet,3,acc,v,0.624970093369484,,,
multi-partial,standard,coord_deeponet,3,acc,asr,0.9954984784126282,,,
multi-partial,standard,coord_deeponet,3,acc,olr,0.8646079301834106,,,
multi-partial,standard,coord_deeponet,3,ramse,surface_temperature,12.09117603302002,,,
multi-partial,standard,coord_deeponet,3,ramse,temperature,10.627703857421874,,,
multi-partial,standard,coord_deeponet,3,ramse,specific_humidity_dex,0.558806324005127,,,
multi-partial,standard,coord_deeponet,3,ramse,cloud_fraction,0.10547135472297668,,,
multi-partial,standard,coord_deeponet,3,ramse,u,13.290905952453613,,,
multi-partial,standard,coord_deeponet,3,ramse,v,6.13099992275238,,,
multi-partial,standard,coord_deeponet,3,ramse,asr,32.53496551513672,,,
multi-partial,standard,coord_deeponet,3,ramse,olr,20.319461822509766,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,surface_temperature,0.8505570888519287,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,temperature,0.8792120814323425,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,specific_humidity_dex,0.8123505115509033,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,cloud_fraction,0.6396964192390442,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,u,0.9289836287498474,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,v,0.9529708027839661,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,asr,0.8210209608078003,,,
multi-partial,shared_planets,coord_deeponet,3,relative_rmse,olr,0.7846423983573914,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,surface_temperature,1.032670259475708,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,temperature,4.1237688064575195,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,specific_humidity_dex,1.2347681522369385,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,cloud_fraction,1.4046224355697632,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,u,3.130004405975342,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,v,1.1739922761917114,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,asr,1.004468321800232,,,
multi-partial,shared_planets,coord_deeponet,3,relative_acc,olr,1.1405203342437744,,,
multi-partial,standard,coord_deeponet,4,rmse,surface_temperature,13.306307792663574,,,
multi-partial,standard,coord_deeponet,4,rmse,temperature,11.10061273574829,,,
multi-partial,standard,coord_deeponet,4,rmse,specific_humidity_dex,0.5691118329763413,,,
multi-partial,standard,coord_deeponet,4,rmse,cloud_fraction,0.08779689222574234,,,
multi-partial,standard,coord_deeponet,4,rmse,u,10.886528205871581,,,
multi-partial,standard,coord_deeponet,4,rmse,v,4.921184825897217,,,
multi-partial,standard,coord_deeponet,4,rmse,asr,30.11264419555664,,,
multi-partial,standard,coord_deeponet,4,rmse,olr,19.102659225463867,,,
multi-partial,standard,coord_deeponet,4,acc,surface_temperature,0.9447312355041504,,,
multi-partial,standard,coord_deeponet,4,acc,temperature,0.5655931368470192,,,
multi-partial,standard,coord_deeponet,4,acc,specific_humidity_dex,0.7451254069805145,,,
