subset,protocol,method,metric,variable,value,metrics_path,predictions_path,config_path
multi-partial,standard,train_mean,rmse,surface_temperature,24.52280044555664,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,temperature,20.344562911987303,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,specific_humidity_dex,1.118581771850586,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,cloud_fraction,0.12770588397979737,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,u,16.731809282302855,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,v,6.565287446975708,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,asr,58.98640060424805,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,rmse,olr,40.980262756347656,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,surface_temperature,0.9412403106689453,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,temperature,0.39984707832336425,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,specific_humidity_dex,0.6824259459972382,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,cloud_fraction,0.5354751527309418,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,u,0.5284722447395325,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,v,0.5435263067483902,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,asr,0.9941542148590088,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,acc,olr,0.7119371891021729,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,surface_temperature,25.06821632385254,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,temperature,20.869341087341308,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,specific_humidity_dex,1.1507873833179474,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,cloud_fraction,0.15112838000059128,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,u,19.42385115623474,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,v,8.279989051818848,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,asr,61.180023193359375,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,standard,train_mean,ramse,olr,43.84955596923828,results/models/multi-partial/train_mean/metrics_standard.json,results/models/multi-partial/train_mean/predictions.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,surface_temperature,1.679621934890747,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,temperature,1.6549971103668213,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,specific_humidity_dex,1.5151115655899048,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,cloud_fraction,0.8669055700302124,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,u,1.2647132873535156,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,v,1.2045772075653076,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,asr,1.3421084880828857,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_rmse,olr,1.5714470148086548,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,surface_temperature,1.0251433849334717,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,temperature,4.086145401000977,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,specific_humidity_dex,1.1496903896331787,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,cloud_fraction,1.1878652572631836,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,u,2.8076937198638916,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,v,1.0432521104812622,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,asr,1.0037715435028076,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-partial,shared_planets,train_mean,relative_acc,olr,0.9884036779403687,results/models/multi-partial/train_mean/metrics_shared_planets.json,results/models/multi-partial/train_mean/predictions_shared_planets.npz,results/models/multi-partial/train_mean/config.json
multi-complete,standard,conv_decoder,rmse,surface_temperature,12.685680389404297,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,temperature,10.005623499552408,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,specific_humidity_dex,0.5168581174479591,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,cloud_fraction,0.085531794362598,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,u,8.605425463782417,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,v,4.112848944134182,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,asr,36.59822463989258,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,rmse,olr,17.667041778564453,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,surface_temperature,0.9361318349838257,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,temperature,0.5143472436401579,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,specific_humidity_dex,0.7084005276362101,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,cloud_fraction,0.7351050509346856,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,u,0.6996061835024092,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
multi-complete,standard,conv_decoder,acc,v,0.6947195596165128,results/models/multi-complete/conv_decoder/metrics_standard.json,results/models/multi-complete/conv_decoder/predictions.npz,results/models/multi-complete/conv_decoder/config.json
